,adj close,close,high,low,open,volume
2026-04-15 10:55:00,24216.099609375,24216.099609375,24233.80078125,24216.099609375,24223.5,0
2026-04-15 11:00:00,24209.599609375,24209.599609375,24216.5,24202.849609375,24216.349609375,0
2026-04-15 11:05:00,24187.5,24187.5,24210.25,24184.25,24208.900390625,0
2026-04-15 11:10:00,24184.25,24184.25,24192.900390625,24177.599609375,24186.900390625,0
2026-04-15 11:15:00,24186.19921875,24186.19921875,24207.5,24174.5,24184.5,0
2026-04-15 11:20:00,24201.650390625,24201.650390625,24206.5,24187.0,24187.150390625,0
2026-04-15 11:25:00,24188.05078125,24188.05078125,24201.900390625,24178.80078125,24201.25,0
2026-04-15 11:30:00,24189.0,24189.0,24196.099609375,24184.650390625,24188.099609375,0
2026-04-15 11:35:00,24199.599609375,24199.599609375,24202.80078125,24188.75,24189.099609375,0
2026-04-15 11:40:00,24210.349609375,24210.349609375,24211.05078125,24194.05078125,24199.69921875,0
2026-04-15 11:45:00,24221.0,24221.0,24223.05078125,24202.150390625,24210.599609375,0
2026-04-15 11:50:00,24222.599609375,24222.599609375,24226.25,24215.44921875,24221.44921875,0
2026-04-15 11:55:00,24217.099609375,24217.099609375,24224.30078125,24214.05078125,24221.900390625,0
2026-04-15 12:00:00,24229.05078125,24229.05078125,24232.900390625,24217.44921875,24217.75,0
2026-04-15 12:05:00,24224.099609375,24224.099609375,24231.75,24220.75,24229.19921875,0
2026-04-15 12:10:00,24226.849609375,24226.849609375,24234.94921875,24224.099609375,24224.349609375,0
2026-04-15 12:15:00,24217.349609375,24217.349609375,24235.650390625,24215.849609375,24227.0,0
2026-04-15 12:20:00,24221.55078125,24221.55078125,24225.0,24200.400390625,24216.05078125,0
2026-04-15 12:25:00,24219.75,24219.75,24230.80078125,24219.099609375,24222.05078125,0
2026-04-15 12:30:00,24217.599609375,24217.599609375,24221.80078125,24213.05078125,24219.80078125,0
2026-04-15 12:35:00,24232.69921875,24232.69921875,24236.650390625,24215.150390625,24217.400390625,0
2026-04-15 12:40:00,24228.05078125,24228.05078125,24234.150390625,24216.099609375,24232.900390625,0
2026-04-15 12:45:00,24216.599609375,24216.599609375,24234.849609375,24210.0,24228.75,0
2026-04-15 12:50:00,24214.30078125,24214.30078125,24234.80078125,24203.94921875,24216.69921875,0
2026-04-15 12:55:00,24207.849609375,24207.849609375,24219.099609375,24206.900390625,24213.650390625,0
2026-04-15 13:00:00,24210.80078125,24210.80078125,24217.75,24200.19921875,24207.5,0
2026-04-15 13:05:00,24212.900390625,24212.900390625,24213.05078125,24203.349609375,24211.150390625,0
2026-04-15 13:10:00,24220.55078125,24220.55078125,24222.75,24212.0,24212.400390625,0
2026-04-15 13:15:00,24233.849609375,24233.849609375,24233.94921875,24215.94921875,24220.650390625,0
2026-04-15 13:20:00,24197.75,24197.75,24238.55078125,24187.75,24233.900390625,0
2026-04-15 13:25:00,24196.94921875,24196.94921875,24203.900390625,24195.75,24197.25,0
2026-04-15 13:30:00,24213.30078125,24213.30078125,24222.44921875,24191.5,24196.900390625,0
2026-04-15 13:35:00,24195.150390625,24195.150390625,24223.30078125,24191.25,24213.19921875,0
2026-04-15 13:40:00,24215.75,24215.75,24217.349609375,24192.349609375,24195.80078125,0
2026-04-15 13:45:00,24207.650390625,24207.650390625,24221.30078125,24199.05078125,24215.900390625,0
2026-04-15 13:50:00,24201.099609375,24201.099609375,24211.599609375,24194.349609375,24206.80078125,0
2026-04-15 13:55:00,24221.25,24221.25,24225.19921875,24199.400390625,24200.400390625,0
2026-04-15 14:00:00,24225.150390625,24225.150390625,24230.400390625,24221.44921875,24221.80078125,0
2026-04-15 14:05:00,24225.650390625,24225.650390625,24230.900390625,24223.55078125,24226.0,0
2026-04-15 14:10:00,24226.599609375,24226.599609375,24238.099609375,24219.5,24225.599609375,0
2026-04-15 14:15:00,24226.650390625,24226.650390625,24231.599609375,24219.19921875,24227.05078125,0
2026-04-15 14:20:00,24215.05078125,24215.05078125,24242.25,24214.44921875,24226.75,0
2026-04-15 14:25:00,24233.349609375,24233.349609375,24235.900390625,24214.400390625,24215.05078125,0
2026-04-15 14:30:00,24234.650390625,24234.650390625,24237.900390625,24229.150390625,24232.900390625,0
2026-04-15 14:35:00,24224.44921875,24224.44921875,24236.55078125,24220.150390625,24235.099609375,0
2026-04-15 14:40:00,24233.150390625,24233.150390625,24236.150390625,24223.849609375,24225.099609375,0
2026-04-15 14:45:00,24244.349609375,24244.349609375,24245.650390625,24232.349609375,24233.0,0
2026-04-15 14:50:00,24250.44921875,24250.44921875,24262.75,24236.25,24244.25,0
2026-04-15 14:55:00,24261.25,24261.25,24264.19921875,24240.19921875,24250.5,0
2026-04-15 15:00:00,24245.44921875,24245.44921875,24265.75,24235.650390625,24262.19921875,0
2026-04-15 15:05:00,24239.0,24239.0,24249.55078125,24229.5,24246.55078125,0
2026-04-15 15:10:00,24227.849609375,24227.849609375,24242.5,24223.94921875,24241.099609375,0
2026-04-15 15:15:00,24223.0,24223.0,24230.349609375,24221.44921875,24228.69921875,0
2026-04-15 15:20:00,24225.599609375,24225.599609375,24229.599609375,24219.30078125,24223.650390625,0
2026-04-15 15:25:00,24211.900390625,24211.900390625,24229.25,24206.5,24224.650390625,0
2026-04-16 09:15:00,24390.55078125,24390.55078125,24390.55078125,24337.69921875,24380.25,0
2026-04-16 09:20:00,24387.5,24387.5,24397.55078125,24372.69921875,24390.80078125,0
2026-04-16 09:25:00,24385.849609375,24385.849609375,24400.099609375,24376.0,24388.25,0
2026-04-16 09:30:00,24358.30078125,24358.30078125,24396.05078125,24353.69921875,24385.650390625,0
2026-04-16 09:35:00,24326.80078125,24326.80078125,24364.05078125,24305.650390625,24358.150390625,0
2026-04-16 09:40:00,24301.94921875,24301.94921875,24335.349609375,24301.75,24326.25,0
2026-04-16 09:45:00,24327.900390625,24327.900390625,24332.69921875,24293.150390625,24302.75,0
2026-04-16 09:50:00,24316.55078125,24316.55078125,24337.05078125,24301.5,24327.150390625,0
2026-04-16 09:55:00,24271.55078125,24271.55078125,24316.849609375,24271.150390625,24316.849609375,0
2026-04-16 10:00:00,24303.849609375,24303.849609375,24303.849609375,24266.5,24271.650390625,0
2026-04-16 10:05:00,24308.55078125,24308.55078125,24310.900390625,24280.900390625,24303.19921875,0
2026-04-16 10:10:00,24307.599609375,24307.599609375,24319.849609375,24295.30078125,24308.44921875,0
2026-04-16 10:15:00,24309.69921875,24309.69921875,24328.80078125,24292.849609375,24306.150390625,0
2026-04-16 10:20:00,24304.0,24304.0,24313.0,24300.05078125,24309.150390625,0
2026-04-16 10:25:00,24300.75,24300.75,24317.19921875,24292.5,24303.900390625,0
2026-04-16 10:30:00,24312.69921875,24312.69921875,24321.25,24301.05078125,24301.05078125,0
2026-04-16 10:35:00,24299.650390625,24299.650390625,24325.849609375,24292.44921875,24312.80078125,0
2026-04-16 10:40:00,24307.650390625,24307.650390625,24317.099609375,24298.099609375,24298.599609375,0
2026-04-16 10:45:00,24316.150390625,24316.150390625,24327.900390625,24306.900390625,24307.44921875,0
2026-04-16 10:50:00,24314.69921875,24314.69921875,24319.099609375,24311.5,24315.099609375,0
2026-04-16 10:55:00,24309.55078125,24309.55078125,24315.94921875,24302.150390625,24315.25,0
2026-04-16 11:00:00,24324.44921875,24324.44921875,24330.69921875,24309.30078125,24309.30078125,0
2026-04-16 11:05:00,24324.44921875,24324.44921875,24333.19921875,24308.599609375,24321.30078125,0
2026-04-16 11:10:00,24313.900390625,24313.900390625,24323.44921875,24303.650390625,24323.30078125,0
2026-04-16 11:15:00,24319.80078125,24319.80078125,24323.05078125,24294.099609375,24313.19921875,0
2026-04-16 11:20:00,24297.94921875,24297.94921875,24328.94921875,24294.5,24319.94921875,0
2026-04-16 11:25:00,24299.150390625,24299.150390625,24304.19921875,24282.75,24298.80078125,0
2026-04-16 11:30:00,24299.69921875,24299.69921875,24304.25,24290.099609375,24300.25,0
2026-04-16 11:35:00,24281.150390625,24281.150390625,24301.05078125,24266.900390625,24299.849609375,0
2026-04-16 11:40:00,24254.69921875,24254.69921875,24280.0,24253.69921875,24280.0,0
2026-04-16 11:45:00,24243.599609375,24243.599609375,24254.30078125,24216.44921875,24254.30078125,0
2026-04-16 11:50:00,24237.25,24237.25,24242.69921875,24218.400390625,24242.69921875,0
2026-04-16 11:55:00,24197.19921875,24197.19921875,24237.75,24195.150390625,24237.75,0
2026-04-16 12:00:00,24159.25,24159.25,24197.80078125,24157.75,24196.30078125,0
2026-04-16 12:05:00,24171.099609375,24171.099609375,24176.900390625,24153.55078125,24159.5,0
2026-04-16 12:10:00,24184.80078125,24184.80078125,24190.75,24170.5,24171.099609375,0
2026-04-16 12:15:00,24181.400390625,24181.400390625,24189.69921875,24159.400390625,24182.94921875,0
2026-04-16 12:20:00,24163.19921875,24163.19921875,24184.349609375,24152.69921875,24180.80078125,0
2026-04-16 12:25:00,24162.94921875,24162.94921875,24169.400390625,24152.94921875,24161.80078125,0
2026-04-16 12:30:00,24137.900390625,24137.900390625,24169.75,24137.849609375,24162.94921875,0
2026-04-16 12:35:00,24158.80078125,24158.80078125,24158.80078125,24132.19921875,24138.05078125,0
2026-04-16 12:40:00,24139.05078125,24139.05078125,24169.25,24138.650390625,24158.650390625,0
2026-04-16 12:45:00,24135.69921875,24135.69921875,24153.05078125,24129.75,24140.80078125,0
2026-04-16 12:50:00,24123.900390625,24123.900390625,24157.099609375,24123.599609375,24136.099609375,0
2026-04-16 12:55:00,24144.55078125,24144.55078125,24145.25,24117.19921875,24124.05078125,0
2026-04-16 13:00:00,24150.19921875,24150.19921875,24154.599609375,24136.80078125,24144.5,0
2026-04-16 13:05:00,24122.900390625,24122.900390625,24160.19921875,24117.30078125,24149.80078125,0
2026-04-16 13:10:00,24122.30078125,24122.30078125,24125.849609375,24108.099609375,24124.150390625,0
2026-04-16 13:15:00,24137.849609375,24137.849609375,24141.94921875,24111.80078125,24122.599609375,0
2026-04-16 13:20:00,24106.849609375,24106.849609375,24142.44921875,24103.94921875,24137.849609375,0
2026-04-16 13:25:00,24116.05078125,24116.05078125,24123.19921875,24103.099609375,24107.94921875,0
2026-04-16 13:30:00,24124.05078125,24124.05078125,24128.44921875,24115.30078125,24116.099609375,0
2026-04-16 13:35:00,24124.75,24124.75,24125.69921875,24118.099609375,24123.849609375,0
2026-04-16 13:40:00,24137.75,24137.75,24140.099609375,24122.099609375,24124.69921875,0
2026-04-16 13:45:00,24151.5,24151.5,24151.5,24137.44921875,24137.849609375,0
2026-04-16 13:50:00,24183.44921875,24183.44921875,24184.75,24150.55078125,24151.5,0
2026-04-16 13:55:00,24183.19921875,24183.19921875,24190.5,24165.55078125,24184.25,0
2026-04-16 14:00:00,24145.30078125,24145.30078125,24183.94921875,24138.30078125,24181.900390625,0
2026-04-16 14:05:00,24155.94921875,24155.94921875,24158.30078125,24132.44921875,24145.400390625,0
2026-04-16 14:10:00,24166.69921875,24166.69921875,24175.349609375,24153.349609375,24156.30078125,0
2026-04-16 14:15:00,24165.5,24165.5,24168.849609375,24158.900390625,24166.69921875,0
2026-04-16 14:20:00,24165.05078125,24165.05078125,24171.30078125,24153.75,24165.19921875,0
2026-04-16 14:25:00,24186.599609375,24186.599609375,24186.900390625,24164.0,24164.650390625,0
2026-04-16 14:30:00,24221.19921875,24221.19921875,24221.349609375,24186.5,24186.5,0
2026-04-16 14:35:00,24222.69921875,24222.69921875,24228.650390625,24211.0,24221.349609375,0
2026-04-16 14:40:00,24219.650390625,24219.650390625,24234.55078125,24212.5,24223.099609375,0
2026-04-16 14:45:00,24234.599609375,24234.599609375,24240.150390625,24218.900390625,24219.5,0
2026-04-16 14:50:00,24240.75,24240.75,24245.0,24226.94921875,24234.5,0
2026-04-16 14:55:00,24230.05078125,24230.05078125,24241.150390625,24214.599609375,24241.0,0
2026-04-16 15:00:00,24202.94921875,24202.94921875,24238.30078125,24187.900390625,24229.44921875,0
2026-04-16 15:05:00,24170.25,24170.25,24208.150390625,24163.44921875,24202.69921875,0
2026-04-16 15:10:00,24183.900390625,24183.900390625,24202.5,24169.599609375,24169.94921875,0
2026-04-16 15:15:00,24180.80078125,24180.80078125,24203.25,24177.80078125,24184.25,0
2026-04-16 15:20:00,24196.0,24196.0,24199.30078125,24179.25,24179.75,0
2026-04-16 15:25:00,24188.400390625,24188.400390625,24199.94921875,24178.849609375,24196.099609375,0
2026-04-17 09:15:00,24207.55078125,24207.55078125,24222.599609375,24109.44921875,24173.599609375,0
2026-04-17 09:20:00,24196.900390625,24196.900390625,24232.94921875,24195.099609375,24210.55078125,0
2026-04-17 09:25:00,24233.349609375,24233.349609375,24234.150390625,24196.44921875,24196.80078125,0
2026-04-17 09:30:00,24196.55078125,24196.55078125,24234.75,24192.5,24232.599609375,0
2026-04-17 09:35:00,24211.849609375,24211.849609375,24222.0,24166.900390625,24195.05078125,0
2026-04-17 09:40:00,24191.349609375,24191.349609375,24223.44921875,24178.69921875,24211.349609375,0
2026-04-17 09:45:00,24219.900390625,24219.900390625,24220.349609375,24190.0,24192.75,0
2026-04-17 09:50:00,24223.0,24223.0,24231.94921875,24219.19921875,24219.94921875,0
2026-04-17 09:55:00,24232.099609375,24232.099609375,24237.75,24214.650390625,24223.69921875,0
2026-04-17 10:00:00,24255.30078125,24255.30078125,24255.30078125,24205.400390625,24231.400390625,0
2026-04-17 10:05:00,24263.30078125,24263.30078125,24279.400390625,24255.650390625,24255.650390625,0
2026-04-17 10:10:00,24272.94921875,24272.94921875,24274.099609375,24255.150390625,24264.599609375,0
2026-04-17 10:15:00,24280.44921875,24280.44921875,24289.150390625,24273.44921875,24273.44921875,0
2026-04-17 10:20:00,24286.599609375,24286.599609375,24291.400390625,24280.0,24280.0,0
2026-04-17 10:25:00,24285.849609375,24285.849609375,24303.849609375,24285.80078125,24286.44921875,0
2026-04-17 10:30:00,24265.0,24265.0,24296.30078125,24260.05078125,24285.900390625,0
2026-04-17 10:35:00,24252.849609375,24252.849609375,24278.69921875,24252.0,24265.400390625,0
2026-04-17 10:40:00,24260.400390625,24260.400390625,24265.5,24244.05078125,24253.0,0
2026-04-17 10:45:00,24263.849609375,24263.849609375,24270.0,24256.849609375,24260.44921875,0
2026-04-17 10:50:00,24256.349609375,24256.349609375,24265.55078125,24252.80078125,24264.099609375,0
2026-04-17 10:55:00,24254.94921875,24254.94921875,24263.80078125,24253.900390625,24256.349609375,0
2026-04-17 11:00:00,24246.94921875,24246.94921875,24261.349609375,24237.75,24255.69921875,0
2026-04-17 11:05:00,24258.650390625,24258.650390625,24259.80078125,24246.80078125,24247.05078125,0
2026-04-17 11:10:00,24265.099609375,24265.099609375,24275.150390625,24257.849609375,24259.150390625,0
2026-04-17 11:15:00,24277.30078125,24277.30078125,24277.5,24264.650390625,24264.650390625,0
2026-04-17 11:20:00,24273.80078125,24273.80078125,24282.150390625,24272.80078125,24277.400390625,0
2026-04-17 11:25:00,24275.25,24275.25,24279.5,24266.25,24274.19921875,0
2026-04-17 11:30:00,24287.0,24287.0,24287.650390625,24273.5,24275.80078125,0
2026-04-17 11:35:00,24289.150390625,24289.150390625,24293.900390625,24283.25,24287.25,0
2026-04-17 11:40:00,24294.900390625,24294.900390625,24302.599609375,24287.599609375,24290.0,0
2026-04-17 11:45:00,24282.44921875,24282.44921875,24296.349609375,24278.44921875,24295.599609375,0
2026-04-17 11:50:00,24316.44921875,24316.44921875,24318.75,24282.650390625,24283.30078125,0
2026-04-17 11:55:00,24271.44921875,24271.44921875,24322.25,24269.650390625,24316.05078125,0
2026-04-17 12:00:00,24261.349609375,24261.349609375,24277.150390625,24253.150390625,24271.650390625,0
2026-04-17 12:05:00,24286.30078125,24286.30078125,24292.55078125,24258.30078125,24261.099609375,0
2026-04-17 12:10:00,24285.599609375,24285.599609375,24287.94921875,24277.650390625,24286.0,0
2026-04-17 12:15:00,24286.55078125,24286.55078125,24293.69921875,24281.599609375,24286.19921875,0
2026-04-17 12:20:00,24288.400390625,24288.400390625,24290.349609375,24280.69921875,24287.19921875,0
2026-04-17 12:25:00,24284.0,24284.0,24291.650390625,24282.5,24288.55078125,0
2026-04-17 12:30:00,24265.349609375,24265.349609375,24285.05078125,24264.80078125,24283.94921875,0
2026-04-17 12:35:00,24265.099609375,24265.099609375,24272.650390625,24263.75,24265.05078125,0
2026-04-17 12:40:00,24267.0,24267.0,24275.849609375,24260.25,24264.25,0
2026-04-17 12:45:00,24272.19921875,24272.19921875,24277.94921875,24266.19921875,24267.150390625,0
2026-04-17 12:50:00,24265.349609375,24265.349609375,24275.150390625,24259.94921875,24272.69921875,0
2026-04-17 12:55:00,24266.099609375,24266.099609375,24269.150390625,24259.900390625,24264.94921875,0
2026-04-17 13:00:00,24269.80078125,24269.80078125,24275.30078125,24264.849609375,24267.0,0
2026-04-17 13:05:00,24284.80078125,24284.80078125,24286.30078125,24267.80078125,24269.0,0
2026-04-17 13:10:00,24285.05078125,24285.05078125,24292.94921875,24283.75,24284.849609375,0
2026-04-17 13:15:00,24271.94921875,24271.94921875,24287.05078125,24269.5,24284.30078125,0
2026-04-17 13:20:00,24273.75,24273.75,24284.05078125,24268.05078125,24270.80078125,0
2026-04-17 13:25:00,24289.349609375,24289.349609375,24289.349609375,24265.400390625,24273.55078125,0
2026-04-17 13:30:00,24296.30078125,24296.30078125,24296.30078125,24287.44921875,24289.5,0
2026-04-17 13:35:00,24301.05078125,24301.05078125,24302.349609375,24289.25,24296.30078125,0
2026-04-17 13:40:00,24301.900390625,24301.900390625,24312.80078125,24299.400390625,24300.25,0
2026-04-17 13:45:00,24306.30078125,24306.30078125,24309.099609375,24301.5,24301.599609375,0
2026-04-17 13:50:00,24304.0,24304.0,24308.05078125,24299.75,24306.150390625,0
2026-04-17 13:55:00,24303.30078125,24303.30078125,24308.30078125,24294.05078125,24304.25,0
2026-04-17 14:00:00,24302.599609375,24302.599609375,24311.69921875,24301.80078125,24303.650390625,0
2026-04-17 14:05:00,24312.25,24312.25,24316.0,24300.849609375,24302.5,0
2026-04-17 14:10:00,24306.849609375,24306.849609375,24317.75,24305.44921875,24312.55078125,0
2026-04-17 14:15:00,24316.75,24316.75,24320.099609375,24306.650390625,24307.5,0
2026-04-17 14:20:00,24324.650390625,24324.650390625,24326.55078125,24313.0,24316.900390625,0
2026-04-17 14:25:00,24307.099609375,24307.099609375,24326.25,24305.099609375,24323.05078125,0
2026-04-17 14:30:00,24314.19921875,24314.19921875,24315.849609375,24304.75,24307.400390625,0
2026-04-17 14:35:00,24325.05078125,24325.05078125,24329.19921875,24308.19921875,24314.30078125,0
2026-04-17 14:40:00,24340.44921875,24340.44921875,24342.69921875,24323.349609375,24325.44921875,0
2026-04-17 14:45:00,24348.400390625,24348.400390625,24356.400390625,24338.0,24339.849609375,0
2026-04-17 14:50:00,24351.05078125,24351.05078125,24356.55078125,24346.0,24349.0,0
2026-04-17 14:55:00,24349.849609375,24349.849609375,24352.75,24342.19921875,24349.099609375,0
2026-04-17 15:00:00,24350.150390625,24350.150390625,24356.80078125,24320.099609375,24349.599609375,0
2026-04-17 15:05:00,24352.25,24352.25,24357.900390625,24343.94921875,24349.349609375,0
2026-04-17 15:10:00,24354.55078125,24354.55078125,24356.25,24349.30078125,24350.900390625,0
2026-04-17 15:15:00,24361.75,24361.75,24363.19921875,24348.099609375,24353.650390625,0
2026-04-17 15:20:00,24367.19921875,24367.19921875,24368.69921875,24356.0,24360.80078125,0
2026-04-17 15:25:00,24366.900390625,24366.900390625,24370.25,24358.599609375,24367.80078125,0
2026-04-20 15:05:00,24392.94921875,24392.94921875,24392.94921875,24392.94921875,24392.94921875,0
2026-04-20 15:10:00,24381.80078125,24381.80078125,24394.05078125,24381.0,24393.19921875,0
2026-04-20 15:15:00,24325.150390625,24325.150390625,24383.19921875,24323.849609375,24382.25,0
2026-04-20 15:20:00,24320.599609375,24320.599609375,24338.650390625,24318.0,24325.44921875,0
2026-04-20 15:25:00,24330.900390625,24330.900390625,24339.94921875,24320.05078125,24320.05078125,0
2026-04-21 09:15:00,24468.849609375,24468.849609375,24469.650390625,24357.150390625,24374.55078125,0
2026-04-21 09:20:00,24465.5,24465.5,24485.599609375,24456.099609375,24468.900390625,0
2026-04-21 09:25:00,24450.5,24450.5,24475.25,24450.5,24465.05078125,0
2026-04-21 09:30:00,24460.849609375,24460.849609375,24464.150390625,24442.44921875,24449.150390625,0
2026-04-21 09:35:00,24469.900390625,24469.900390625,24477.650390625,24460.75,24461.5,0
2026-04-21 09:40:00,24466.599609375,24466.599609375,24471.30078125,24450.75,24469.69921875,0
2026-04-21 09:45:00,24502.19921875,24502.19921875,24509.55078125,24465.94921875,24466.599609375,0
2026-04-21 09:50:00,24499.30078125,24499.30078125,24512.05078125,24485.0,24501.400390625,0
2026-04-21 09:55:00,24499.25,24499.25,24501.94921875,24491.400390625,24499.05078125,0
2026-04-21 10:00:00,24516.099609375,24516.099609375,24516.099609375,24498.30078125,24499.94921875,0
2026-04-21 10:05:00,24522.19921875,24522.19921875,24524.650390625,24507.099609375,24516.150390625,0
2026-04-21 10:10:00,24513.150390625,24513.150390625,24524.0,24510.75,24523.19921875,0
2026-04-21 10:15:00,24506.19921875,24506.19921875,24524.650390625,24505.599609375,24513.44921875,0
2026-04-21 10:20:00,24499.44921875,24499.44921875,24507.44921875,24495.05078125,24506.80078125,0
2026-04-21 10:25:00,24495.400390625,24495.400390625,24500.5,24487.5,24499.599609375,0
2026-04-21 10:30:00,24527.19921875,24527.19921875,24527.94921875,24491.19921875,24493.599609375,0
2026-04-21 10:35:00,24531.75,24531.75,24534.94921875,24524.19921875,24527.80078125,0
2026-04-21 10:40:00,24529.099609375,24529.099609375,24534.650390625,24515.849609375,24531.75,0
2026-04-21 10:45:00,24525.5,24525.5,24533.55078125,24517.650390625,24528.05078125,0
2026-04-21 10:50:00,24541.30078125,24541.30078125,24544.150390625,24522.30078125,24525.80078125,0
2026-04-21 10:55:00,24549.099609375,24549.099609375,24560.650390625,24541.900390625,24542.349609375,0
2026-04-21 11:00:00,24553.150390625,24553.150390625,24557.900390625,24540.0,24549.25,0
2026-04-21 11:05:00,24553.400390625,24553.400390625,24564.5,24548.349609375,24552.5,0
2026-04-21 11:10:00,24557.44921875,24557.44921875,24557.55078125,24543.80078125,24554.05078125,0
2026-04-21 11:15:00,24550.80078125,24550.80078125,24557.099609375,24546.25,24556.44921875,0
2026-04-21 11:20:00,24541.599609375,24541.599609375,24552.099609375,24535.19921875,24551.05078125,0
2026-04-21 11:25:00,24539.150390625,24539.150390625,24544.099609375,24529.94921875,24541.75,0
2026-04-21 11:30:00,24518.19921875,24518.19921875,24539.19921875,24516.400390625,24539.19921875,0
2026-04-21 11:35:00,24523.30078125,24523.30078125,24533.05078125,24513.650390625,24517.69921875,0
2026-04-21 11:40:00,24528.25,24528.25,24529.25,24516.19921875,24524.80078125,0
2026-04-21 11:45:00,24530.849609375,24530.849609375,24543.94921875,24527.849609375,24528.0,0
2026-04-21 11:50:00,24527.5,24527.5,24532.55078125,24521.80078125,24530.30078125,0
2026-04-21 11:55:00,24531.30078125,24531.30078125,24538.349609375,24524.94921875,24527.25,0
2026-04-21 12:00:00,24540.30078125,24540.30078125,24542.55078125,24527.19921875,24531.650390625,0
2026-04-21 12:05:00,24542.94921875,24542.94921875,24542.94921875,24536.44921875,24540.400390625,0
2026-04-21 12:10:00,24559.05078125,24559.05078125,24568.25,24554.25,24558.05078125,0
2026-04-21 12:15:00,24561.25,24561.25,24561.900390625,24547.19921875,24559.0,0
2026-04-21 12:20:00,24558.400390625,24558.400390625,24569.650390625,24555.80078125,24561.650390625,0
2026-04-21 12:25:00,24548.75,24548.75,24564.849609375,24545.599609375,24558.900390625,0
2026-04-21 12:30:00,24547.099609375,24547.099609375,24571.05078125,24547.099609375,24547.19921875,0
2026-04-21 12:35:00,24555.599609375,24555.599609375,24564.349609375,24546.650390625,24547.94921875,0
2026-04-21 12:40:00,24552.75,24552.75,24557.099609375,24545.849609375,24555.0,0
2026-04-21 12:45:00,24538.849609375,24538.849609375,24553.900390625,24531.69921875,24552.55078125,0
2026-04-21 12:50:00,24540.25,24540.25,24545.599609375,24527.69921875,24539.150390625,0
2026-04-21 12:55:00,24536.94921875,24536.94921875,24549.099609375,24531.30078125,24539.900390625,0
2026-04-21 13:00:00,24529.05078125,24529.05078125,24546.099609375,24528.30078125,24537.900390625,0
2026-04-21 13:05:00,24531.75,24531.75,24539.80078125,24527.400390625,24529.25,0
2026-04-21 13:10:00,24540.400390625,24540.400390625,24543.400390625,24525.349609375,24531.900390625,0
2026-04-21 13:15:00,24541.80078125,24541.80078125,24555.80078125,24539.900390625,24540.69921875,0
2026-04-21 13:20:00,24540.099609375,24540.099609375,24549.69921875,24536.25,24541.94921875,0
2026-04-21 13:25:00,24552.650390625,24552.650390625,24553.650390625,24538.900390625,24540.0,0
2026-04-21 13:30:00,24567.400390625,24567.400390625,24568.69921875,24551.94921875,24552.349609375,0
2026-04-21 13:35:00,24553.55078125,24553.55078125,24569.80078125,24542.349609375,24568.44921875,0
2026-04-21 13:40:00,24531.25,24531.25,24554.349609375,24523.5,24553.44921875,0
2026-04-21 13:45:00,24538.150390625,24538.150390625,24540.80078125,24526.599609375,24533.5,0
2026-04-21 13:50:00,24549.349609375,24549.349609375,24552.94921875,24538.25,24538.650390625,0
2026-04-21 13:55:00,24555.19921875,24555.19921875,24563.80078125,24548.5,24548.5,0
2026-04-21 14:00:00,24540.25,24540.25,24556.75,24534.5,24554.599609375,0
2026-04-21 14:05:00,24531.349609375,24531.349609375,24542.19921875,24529.80078125,24541.55078125,0
2026-04-21 14:10:00,24537.400390625,24537.400390625,24540.849609375,24522.599609375,24532.25,0
2026-04-21 14:15:00,24553.349609375,24553.349609375,24569.30078125,24535.69921875,24537.19921875,0
2026-04-21 14:20:00,24576.400390625,24576.400390625,24584.349609375,24553.75,24553.75,0
2026-04-21 14:25:00,24573.099609375,24573.099609375,24578.19921875,24559.55078125,24576.44921875,0
2026-04-21 14:30:00,24560.650390625,24560.650390625,24574.44921875,24560.05078125,24572.599609375,0
2026-04-21 14:35:00,24550.599609375,24550.599609375,24563.44921875,24549.80078125,24560.900390625,0
2026-04-21 14:40:00,24536.650390625,24536.650390625,24555.55078125,24526.05078125,24550.599609375,0
2026-04-21 14:45:00,24549.0,24549.0,24552.400390625,24534.900390625,24535.44921875,0
2026-04-21 14:50:00,24560.900390625,24560.900390625,24563.150390625,24548.650390625,24549.55078125,0
2026-04-21 14:55:00,24568.349609375,24568.349609375,24572.849609375,24559.349609375,24560.900390625,0
2026-04-21 15:00:00,24559.44921875,24559.44921875,24600.150390625,24548.900390625,24568.19921875,0
2026-04-21 15:05:00,24574.099609375,24574.099609375,24591.599609375,24556.55078125,24558.55078125,0
2026-04-21 15:10:00,24573.0,24573.0,24583.0,24565.099609375,24573.400390625,0
2026-04-21 15:15:00,24580.25,24580.25,24600.849609375,24567.400390625,24573.900390625,0
2026-04-21 15:20:00,24578.05078125,24578.05078125,24589.849609375,24571.599609375,24580.05078125,0
2026-04-21 15:25:00,24581.05078125,24581.05078125,24587.75,24567.849609375,24576.19921875,0
2026-04-22 09:15:00,24479.30078125,24479.30078125,24515.75,24439.69921875,24463.75,0
2026-04-22 09:20:00,24463.400390625,24463.400390625,24496.099609375,24459.150390625,24477.44921875,0
2026-04-22 09:25:00,24440.400390625,24440.400390625,24465.349609375,24437.75,24465.349609375,0
2026-04-22 09:30:00,24452.150390625,24452.150390625,24463.80078125,24428.44921875,24439.44921875,0
2026-04-22 09:35:00,24438.69921875,24438.69921875,24466.44921875,24438.69921875,24451.94921875,0
2026-04-22 09:40:00,24424.400390625,24424.400390625,24440.849609375,24420.900390625,24437.94921875,0
