,open,high,low,close,volume
2026-05-08 15:00:00+05:30,24215.099609375,24215.099609375,24172.900390625,24177.19921875,0
2026-05-08 15:03:00+05:30,24178.150390625,24185.05078125,24168.349609375,24184.94921875,0
2026-05-08 15:06:00+05:30,24185.44921875,24185.5,24172.75,24181.55078125,0
2026-05-08 15:09:00+05:30,24183.19921875,24189.0,24178.94921875,24185.69921875,0
2026-05-08 15:12:00+05:30,24186.44921875,24186.44921875,24172.400390625,24180.849609375,0
2026-05-08 15:15:00+05:30,24180.599609375,24196.900390625,24179.25,24180.75,0
2026-05-08 15:18:00+05:30,24179.44921875,24180.19921875,24167.900390625,24169.69921875,0
2026-05-08 15:21:00+05:30,24169.5,24172.650390625,24163.5,24171.5,0
2026-05-08 15:24:00+05:30,24170.94921875,24178.05078125,24164.849609375,24173.94921875,0
2026-05-08 15:27:00+05:30,24173.44921875,24180.650390625,24170.05078125,24179.80078125,0
2026-05-11 09:15:00+05:30,23943.19921875,23975.80078125,23902.650390625,23928.05078125,0
2026-05-11 09:18:00+05:30,23926.05078125,23927.94921875,23898.599609375,23901.25,0
2026-05-11 09:21:00+05:30,23901.650390625,23918.0,23896.349609375,23918.0,0
2026-05-11 09:24:00+05:30,23917.69921875,23944.099609375,23917.69921875,23920.30078125,0
2026-05-11 09:27:00+05:30,23944.599609375,23956.30078125,23920.5,23953.25,0
2026-05-11 09:30:00+05:30,23952.19921875,23959.55078125,23945.900390625,23946.75,0
2026-05-11 09:33:00+05:30,23947.150390625,23948.05078125,23916.099609375,23918.75,0
2026-05-11 09:36:00+05:30,23908.0,23919.349609375,23890.80078125,23890.80078125,0
2026-05-11 09:39:00+05:30,23890.55078125,23895.849609375,23871.400390625,23885.44921875,0
2026-05-11 09:42:00+05:30,23885.55078125,23898.150390625,23864.44921875,23865.69921875,0
2026-05-11 09:45:00+05:30,23866.150390625,23884.55078125,23864.349609375,23883.94921875,0
2026-05-11 09:48:00+05:30,23884.349609375,23889.849609375,23874.69921875,23880.75,0
2026-05-11 09:51:00+05:30,23881.55078125,23885.099609375,23870.5,23884.150390625,0
2026-05-11 09:54:00+05:30,23885.05078125,23899.94921875,23869.599609375,23872.900390625,0
2026-05-11 09:57:00+05:30,23872.05078125,23886.400390625,23868.19921875,23874.25,0
2026-05-11 10:00:00+05:30,23874.599609375,23888.30078125,23873.25,23884.80078125,0
2026-05-11 10:03:00+05:30,23884.75,23897.400390625,23883.900390625,23893.19921875,0
2026-05-11 10:06:00+05:30,23893.349609375,23900.69921875,23888.69921875,23893.55078125,0
2026-05-11 10:09:00+05:30,23892.69921875,23903.69921875,23890.05078125,23893.849609375,0
2026-05-11 10:12:00+05:30,23893.5,23901.19921875,23887.30078125,23893.400390625,0
2026-05-11 10:15:00+05:30,23894.75,23896.25,23874.0,23875.599609375,0
2026-05-11 10:18:00+05:30,23875.150390625,23876.94921875,23845.44921875,23855.0,0
2026-05-11 10:21:00+05:30,23854.30078125,23877.5,23853.099609375,23866.80078125,0
2026-05-11 10:24:00+05:30,23867.25,23877.150390625,23864.30078125,23875.5,0
2026-05-11 10:27:00+05:30,23874.900390625,23878.30078125,23866.19921875,23869.19921875,0
2026-05-11 10:30:00+05:30,23868.44921875,23872.599609375,23860.150390625,23863.69921875,0
2026-05-11 10:33:00+05:30,23864.400390625,23874.5,23860.75,23872.25,0
2026-05-11 10:36:00+05:30,23872.25,23874.80078125,23853.0,23855.55078125,0
2026-05-11 10:39:00+05:30,23855.55078125,23865.150390625,23847.44921875,23863.44921875,0
2026-05-11 10:42:00+05:30,23863.69921875,23864.75,23851.599609375,23860.099609375,0
2026-05-11 10:45:00+05:30,23859.94921875,23863.349609375,23851.900390625,23857.80078125,0
2026-05-11 10:48:00+05:30,23858.0,23867.25,23850.849609375,23866.80078125,0
2026-05-11 10:51:00+05:30,23867.150390625,23878.849609375,23862.400390625,23878.099609375,0
2026-05-11 10:54:00+05:30,23877.19921875,23892.19921875,23876.599609375,23884.55078125,0
2026-05-11 10:57:00+05:30,23885.05078125,23892.5,23884.55078125,23886.94921875,0
2026-05-11 11:00:00+05:30,23887.0,23894.30078125,23881.099609375,23881.5,0
2026-05-11 11:03:00+05:30,23881.30078125,23900.80078125,23878.55078125,23899.650390625,0
2026-05-11 11:06:00+05:30,23899.30078125,23907.30078125,23893.349609375,23897.849609375,0
2026-05-11 11:09:00+05:30,23897.650390625,23918.19921875,23897.650390625,23918.19921875,0
2026-05-11 11:12:00+05:30,23918.0,23922.55078125,23911.19921875,23914.599609375,0
2026-05-11 11:15:00+05:30,23914.599609375,23921.69921875,23913.94921875,23913.94921875,0
2026-05-11 11:18:00+05:30,23914.599609375,23936.900390625,23910.400390625,23935.75,0
2026-05-11 11:21:00+05:30,23935.900390625,23942.94921875,23930.25,23935.44921875,0
2026-05-11 11:24:00+05:30,23935.099609375,23936.25,23922.099609375,23922.75,0
2026-05-11 11:27:00+05:30,23922.849609375,23931.400390625,23913.44921875,23927.80078125,0
2026-05-11 11:30:00+05:30,23928.19921875,23930.849609375,23907.25,23921.0,0
2026-05-11 11:33:00+05:30,23920.55078125,23930.19921875,23916.400390625,23929.75,0
2026-05-11 11:36:00+05:30,23929.25,23933.44921875,23916.94921875,23918.80078125,0
2026-05-11 11:39:00+05:30,23919.30078125,23949.19921875,23918.55078125,23947.75,0
2026-05-11 11:42:00+05:30,23948.30078125,23952.69921875,23945.75,23949.400390625,0
2026-05-11 11:45:00+05:30,23949.55078125,23956.900390625,23927.55078125,23931.19921875,0
2026-05-11 11:48:00+05:30,23930.19921875,23933.900390625,23920.349609375,23926.80078125,0
2026-05-11 11:51:00+05:30,23927.30078125,23939.349609375,23921.400390625,23937.25,0
2026-05-11 11:54:00+05:30,23936.80078125,23941.0,23930.099609375,23930.900390625,0
2026-05-11 11:57:00+05:30,23930.349609375,23932.94921875,23923.650390625,23930.900390625,0
2026-05-11 12:00:00+05:30,23931.25,23934.69921875,23924.55078125,23931.19921875,0
2026-05-11 12:03:00+05:30,23931.0,23937.80078125,23920.30078125,23928.5,0
2026-05-11 12:06:00+05:30,23928.75,23939.5,23926.099609375,23938.650390625,0
2026-05-11 12:09:00+05:30,23937.55078125,23943.94921875,23932.55078125,23933.30078125,0
2026-05-11 12:12:00+05:30,23933.849609375,23940.19921875,23930.400390625,23935.55078125,0
2026-05-11 12:15:00+05:30,23935.19921875,23940.05078125,23926.650390625,23931.30078125,0
2026-05-11 12:18:00+05:30,23931.400390625,23942.55078125,23930.599609375,23931.650390625,0
2026-05-11 12:21:00+05:30,23931.80078125,23941.0,23928.849609375,23939.30078125,0
2026-05-11 12:24:00+05:30,23939.849609375,23945.05078125,23936.19921875,23938.0,0
2026-05-11 12:27:00+05:30,23937.599609375,23939.599609375,23928.05078125,23929.05078125,0
2026-05-11 12:30:00+05:30,23928.900390625,23930.19921875,23908.44921875,23909.30078125,0
2026-05-11 12:33:00+05:30,23908.900390625,23930.69921875,23908.75,23928.099609375,0
2026-05-11 12:36:00+05:30,23925.400390625,23933.900390625,23902.69921875,23904.0,0
2026-05-11 12:39:00+05:30,23904.69921875,23927.55078125,23902.44921875,23923.900390625,0
2026-05-11 12:42:00+05:30,23924.05078125,23954.94921875,23923.650390625,23950.349609375,0
2026-05-11 12:45:00+05:30,23949.69921875,23954.650390625,23940.349609375,23941.849609375,0
2026-05-11 12:48:00+05:30,23941.69921875,23946.19921875,23936.55078125,23943.650390625,0
2026-05-11 12:51:00+05:30,23943.69921875,23951.900390625,23940.19921875,23941.599609375,0
2026-05-11 12:54:00+05:30,23941.80078125,23945.69921875,23932.0,23945.5,0
2026-05-11 12:57:00+05:30,23944.5,23951.75,23942.55078125,23945.55078125,0
2026-05-11 13:00:00+05:30,23945.400390625,23946.19921875,23931.44921875,23932.849609375,0
2026-05-11 13:03:00+05:30,23932.75,23937.55078125,23910.900390625,23910.900390625,0
2026-05-11 13:06:00+05:30,23910.5,23928.400390625,23905.05078125,23926.44921875,0
2026-05-11 13:09:00+05:30,23926.55078125,23944.94921875,23926.099609375,23934.349609375,0
2026-05-11 13:12:00+05:30,23934.05078125,23949.80078125,23933.55078125,23949.80078125,0
2026-05-11 13:15:00+05:30,23949.900390625,23950.900390625,23940.5,23941.349609375,0
2026-05-11 13:18:00+05:30,23941.19921875,23945.80078125,23934.5,23940.5,0
2026-05-11 13:21:00+05:30,23939.80078125,23950.05078125,23939.80078125,23944.30078125,0
2026-05-11 13:24:00+05:30,23945.80078125,23953.30078125,23944.80078125,23950.80078125,0
2026-05-11 13:27:00+05:30,23951.099609375,23952.05078125,23940.400390625,23946.349609375,0
2026-05-11 13:30:00+05:30,23946.099609375,23955.150390625,23943.349609375,23949.44921875,0
2026-05-11 13:33:00+05:30,23949.80078125,23972.400390625,23945.55078125,23971.94921875,0
2026-05-11 13:36:00+05:30,23971.849609375,23986.849609375,23954.849609375,23962.349609375,0
2026-05-11 13:39:00+05:30,23962.25,23965.55078125,23946.349609375,23961.650390625,0
2026-05-11 13:42:00+05:30,23961.69921875,23973.75,23961.599609375,23965.44921875,0
2026-05-11 13:45:00+05:30,23966.55078125,23987.55078125,23965.69921875,23980.05078125,0
2026-05-11 13:48:00+05:30,23980.75,23986.349609375,23977.05078125,23977.55078125,0
2026-05-11 13:51:00+05:30,23977.75,23985.900390625,23975.75,23984.94921875,0
2026-05-11 13:54:00+05:30,23985.150390625,23997.0,23982.099609375,23986.25,0
2026-05-11 13:57:00+05:30,23986.349609375,23988.75,23966.25,23966.44921875,0
2026-05-11 14:00:00+05:30,23966.44921875,23973.25,23957.94921875,23965.75,0
2026-05-11 14:03:00+05:30,23965.19921875,23970.25,23961.75,23969.75,0
2026-05-11 14:06:00+05:30,23964.55078125,23973.5,23963.849609375,23965.19921875,0
2026-05-11 14:09:00+05:30,23965.0,23970.099609375,23957.5,23957.94921875,0
2026-05-11 14:12:00+05:30,23958.599609375,23961.25,23943.099609375,23946.30078125,0
2026-05-11 14:15:00+05:30,23945.25,23954.099609375,23933.94921875,23941.349609375,0
2026-05-11 14:18:00+05:30,23941.05078125,23951.400390625,23939.05078125,23943.599609375,0
2026-05-11 14:21:00+05:30,23943.94921875,23949.5,23939.80078125,23940.25,0
2026-05-11 14:24:00+05:30,23941.19921875,23948.599609375,23933.94921875,23940.69921875,0
2026-05-11 14:27:00+05:30,23940.44921875,23942.19921875,23922.150390625,23931.900390625,0
2026-05-11 14:30:00+05:30,23931.94921875,23936.150390625,23926.150390625,23930.80078125,0
2026-05-11 14:33:00+05:30,23930.94921875,23957.849609375,23930.400390625,23947.55078125,0
2026-05-11 14:36:00+05:30,23946.849609375,23949.5,23923.25,23925.80078125,0
2026-05-11 14:39:00+05:30,23926.75,23930.19921875,23921.75,23927.75,0
2026-05-11 14:42:00+05:30,23927.599609375,23931.30078125,23904.19921875,23916.349609375,0
2026-05-11 14:45:00+05:30,23916.599609375,23924.349609375,23905.44921875,23907.900390625,0
2026-05-11 14:48:00+05:30,23908.25,23913.099609375,23883.099609375,23911.900390625,0
2026-05-11 14:51:00+05:30,23911.0,23914.150390625,23890.94921875,23897.0,0
2026-05-11 14:54:00+05:30,23897.25,23899.5,23888.849609375,23889.69921875,0
2026-05-11 14:57:00+05:30,23889.849609375,23891.05078125,23875.900390625,23875.900390625,0
2026-05-11 15:00:00+05:30,23878.55078125,23879.69921875,23843.0,23843.44921875,0
2026-05-11 15:03:00+05:30,23843.69921875,23844.80078125,23820.69921875,23820.900390625,0
2026-05-11 15:06:00+05:30,23820.94921875,23822.150390625,23810.400390625,23816.349609375,0
2026-05-11 15:09:00+05:30,23816.400390625,23824.05078125,23801.55078125,23807.19921875,0
2026-05-11 15:12:00+05:30,23807.599609375,23814.150390625,23804.650390625,23805.75,0
2026-05-11 15:15:00+05:30,23806.19921875,23820.25,23806.19921875,23813.849609375,0
2026-05-11 15:18:00+05:30,23815.69921875,23818.80078125,23801.25,23805.25,0
2026-05-11 15:21:00+05:30,23804.94921875,23810.30078125,23802.80078125,23805.650390625,0
2026-05-11 15:24:00+05:30,23806.80078125,23817.55078125,23801.349609375,23812.44921875,0
2026-05-11 15:27:00+05:30,23812.599609375,23820.349609375,23803.69921875,23820.349609375,0
2026-05-12 09:15:00+05:30,23722.599609375,23754.150390625,23689.900390625,23719.25,0
2026-05-12 09:18:00+05:30,23706.849609375,23738.400390625,23698.55078125,23721.599609375,0
2026-05-12 09:21:00+05:30,23723.19921875,23727.0,23698.5,23700.5,0
2026-05-12 09:24:00+05:30,23701.099609375,23701.69921875,23650.900390625,23654.0,0
2026-05-12 09:27:00+05:30,23653.44921875,23655.30078125,23633.80078125,23638.30078125,0
2026-05-12 09:30:00+05:30,23638.94921875,23643.75,23624.349609375,23624.5,0
2026-05-12 09:33:00+05:30,23626.650390625,23634.849609375,23617.75,23632.0,0
2026-05-12 09:36:00+05:30,23634.05078125,23649.150390625,23631.80078125,23643.5,0
2026-05-12 09:39:00+05:30,23644.150390625,23645.0,23620.5,23638.599609375,0
2026-05-12 09:42:00+05:30,23638.94921875,23657.849609375,23631.30078125,23640.650390625,0
2026-05-12 09:45:00+05:30,23640.75,23650.150390625,23630.0,23630.0,0
2026-05-12 09:48:00+05:30,23632.75,23645.650390625,23628.849609375,23635.150390625,0
2026-05-12 09:51:00+05:30,23635.0,23645.05078125,23632.099609375,23644.25,0
2026-05-12 09:54:00+05:30,23645.599609375,23652.19921875,23633.05078125,23636.44921875,0
2026-05-12 09:57:00+05:30,23637.650390625,23639.94921875,23624.55078125,23625.849609375,0
2026-05-12 10:00:00+05:30,23627.0,23631.849609375,23619.80078125,23623.650390625,0
2026-05-12 10:03:00+05:30,23624.400390625,23635.25,23614.0,23619.55078125,0
2026-05-12 10:06:00+05:30,23620.349609375,23642.55078125,23620.0,23634.849609375,0
2026-05-12 10:09:00+05:30,23636.30078125,23644.650390625,23629.150390625,23644.05078125,0
2026-05-12 10:12:00+05:30,23644.599609375,23655.400390625,23638.400390625,23651.400390625,0
2026-05-12 10:15:00+05:30,23652.05078125,23668.150390625,23647.75,23666.69921875,0
2026-05-12 10:18:00+05:30,23667.849609375,23673.400390625,23658.900390625,23672.400390625,0
2026-05-12 10:21:00+05:30,23673.19921875,23675.19921875,23634.69921875,23635.349609375,0
2026-05-12 10:24:00+05:30,23636.849609375,23639.349609375,23621.650390625,23625.94921875,0
2026-05-12 10:27:00+05:30,23626.599609375,23628.55078125,23605.80078125,23613.25,0
2026-05-12 10:30:00+05:30,23613.55078125,23617.05078125,23604.75,23613.650390625,0
2026-05-12 10:33:00+05:30,23614.19921875,23614.44921875,23603.849609375,23613.150390625,0
2026-05-12 10:36:00+05:30,23613.69921875,23620.19921875,23596.44921875,23601.05078125,0
2026-05-12 10:39:00+05:30,23601.94921875,23616.19921875,23601.55078125,23613.599609375,0
2026-05-12 10:42:00+05:30,23614.400390625,23638.650390625,23614.400390625,23627.55078125,0
2026-05-12 10:45:00+05:30,23628.05078125,23629.599609375,23604.150390625,23614.650390625,0
2026-05-12 10:48:00+05:30,23615.30078125,23615.5,23599.30078125,23607.099609375,0
2026-05-12 10:51:00+05:30,23608.650390625,23608.650390625,23600.80078125,23604.19921875,0
2026-05-12 10:54:00+05:30,23603.75,23623.30078125,23601.099609375,23614.0,0
2026-05-12 10:57:00+05:30,23614.5,23620.5,23610.25,23614.69921875,0
2026-05-12 11:00:00+05:30,23615.099609375,23615.650390625,23587.55078125,23591.349609375,0
2026-05-12 11:03:00+05:30,23591.94921875,23596.94921875,23584.849609375,23593.05078125,0
2026-05-12 11:06:00+05:30,23594.05078125,23597.69921875,23578.69921875,23592.900390625,0
2026-05-12 11:09:00+05:30,23593.599609375,23596.650390625,23587.5,23589.30078125,0
2026-05-12 11:12:00+05:30,23590.150390625,23593.849609375,23585.650390625,23589.349609375,0
2026-05-12 11:15:00+05:30,23589.599609375,23604.05078125,23585.849609375,23603.55078125,0
2026-05-12 11:18:00+05:30,23604.75,23612.44921875,23602.44921875,23609.80078125,0
2026-05-12 11:21:00+05:30,23609.849609375,23613.400390625,23590.099609375,23598.349609375,0
2026-05-12 11:24:00+05:30,23599.19921875,23605.55078125,23589.599609375,23594.099609375,0
2026-05-12 11:27:00+05:30,23596.349609375,23604.55078125,23588.69921875,23588.900390625,0
2026-05-12 11:30:00+05:30,23589.5,23589.5,23578.650390625,23579.400390625,0
2026-05-12 11:33:00+05:30,23580.599609375,23600.19921875,23579.0,23584.650390625,0
2026-05-12 11:36:00+05:30,23586.80078125,23599.150390625,23579.900390625,23591.55078125,0
2026-05-12 11:39:00+05:30,23593.099609375,23607.650390625,23590.69921875,23603.099609375,0
2026-05-12 11:42:00+05:30,23605.05078125,23607.0,23598.75,23602.69921875,0
2026-05-12 11:45:00+05:30,23603.94921875,23604.55078125,23591.44921875,23596.099609375,0
2026-05-12 11:48:00+05:30,23596.900390625,23598.30078125,23584.349609375,23585.44921875,0
2026-05-12 11:51:00+05:30,23586.69921875,23602.099609375,23585.25,23597.19921875,0
2026-05-12 11:54:00+05:30,23598.05078125,23612.849609375,23595.849609375,23608.44921875,0
2026-05-12 11:57:00+05:30,23609.05078125,23610.55078125,23596.599609375,23597.5,0
2026-05-12 12:00:00+05:30,23598.44921875,23599.55078125,23584.099609375,23586.44921875,0
2026-05-12 12:03:00+05:30,23587.5,23590.25,23581.900390625,23587.44921875,0
2026-05-12 12:06:00+05:30,23588.599609375,23588.599609375,23561.05078125,23564.94921875,0
2026-05-12 12:09:00+05:30,23566.099609375,23570.0,23551.599609375,23565.44921875,0
2026-05-12 12:12:00+05:30,23567.099609375,23568.30078125,23553.0,23557.80078125,0
2026-05-12 12:15:00+05:30,23559.5,23580.05078125,23555.099609375,23573.44921875,0
2026-05-12 12:18:00+05:30,23574.5,23574.69921875,23563.650390625,23568.25,0
2026-05-12 12:21:00+05:30,23568.650390625,23575.900390625,23559.0,23562.849609375,0
2026-05-12 12:24:00+05:30,23562.849609375,23568.75,23558.150390625,23559.25,0
2026-05-12 12:27:00+05:30,23560.44921875,23562.400390625,23554.69921875,23557.30078125,0
2026-05-12 12:30:00+05:30,23557.80078125,23558.94921875,23522.349609375,23530.44921875,0
2026-05-12 12:33:00+05:30,23530.05078125,23532.349609375,23514.400390625,23516.94921875,0
2026-05-12 12:36:00+05:30,23517.55078125,23526.80078125,23508.599609375,23523.94921875,0
2026-05-12 12:39:00+05:30,23516.19921875,23528.150390625,23513.099609375,23523.94921875,0
2026-05-12 12:42:00+05:30,23525.150390625,23532.69921875,23519.30078125,23526.150390625,0
2026-05-12 12:45:00+05:30,23527.25,23540.099609375,23518.19921875,23519.80078125,0
2026-05-12 12:48:00+05:30,23520.5,23529.80078125,23516.400390625,23523.75,0
2026-05-12 12:51:00+05:30,23524.349609375,23535.0,23520.400390625,23527.75,0
2026-05-12 12:54:00+05:30,23528.05078125,23532.849609375,23513.30078125,23518.94921875,0
2026-05-12 12:57:00+05:30,23519.75,23526.849609375,23514.75,23524.55078125,0
2026-05-12 13:00:00+05:30,23525.150390625,23528.0,23519.55078125,23526.599609375,0
2026-05-12 13:03:00+05:30,23528.0,23533.650390625,23522.80078125,23528.900390625,0
2026-05-12 13:06:00+05:30,23529.80078125,23530.44921875,23516.650390625,23517.849609375,0
2026-05-12 13:09:00+05:30,23519.650390625,23521.05078125,23507.0,23507.900390625,0
2026-05-12 13:12:00+05:30,23508.099609375,23536.80078125,23506.349609375,23536.80078125,0
2026-05-12 13:15:00+05:30,23538.05078125,23552.05078125,23536.25,23544.94921875,0
2026-05-12 13:18:00+05:30,23546.69921875,23564.05078125,23534.94921875,23539.5,0
2026-05-12 13:21:00+05:30,23541.349609375,23545.19921875,23526.44921875,23528.44921875,0
2026-05-12 13:24:00+05:30,23529.849609375,23536.75,23524.30078125,23533.44921875,0
2026-05-12 13:27:00+05:30,23534.80078125,23539.5,23524.25,23531.05078125,0
2026-05-12 13:30:00+05:30,23532.44921875,23547.25,23529.55078125,23547.25,0
2026-05-12 13:33:00+05:30,23547.849609375,23550.19921875,23524.80078125,23532.900390625,0
2026-05-12 13:36:00+05:30,23534.44921875,23535.30078125,23511.80078125,23512.900390625,0
2026-05-12 13:39:00+05:30,23514.099609375,23520.099609375,23503.94921875,23505.900390625,0
2026-05-12 13:42:00+05:30,23507.5,23510.349609375,23496.599609375,23506.80078125,0
2026-05-12 13:45:00+05:30,23510.05078125,23510.900390625,23493.80078125,23508.599609375,0
2026-05-12 13:48:00+05:30,23510.099609375,23519.650390625,23507.25,23516.05078125,0
2026-05-12 13:51:00+05:30,23518.400390625,23530.849609375,23505.650390625,23508.849609375,0
2026-05-12 13:54:00+05:30,23510.44921875,23510.599609375,23489.5,23500.400390625,0
2026-05-12 13:57:00+05:30,23501.80078125,23502.44921875,23490.80078125,23491.5,0
2026-05-12 14:00:00+05:30,23492.80078125,23492.80078125,23477.5,23489.349609375,0
2026-05-12 14:03:00+05:30,23490.099609375,23496.900390625,23476.75,23483.900390625,0
2026-05-12 14:06:00+05:30,23484.75,23490.69921875,23466.25,23466.69921875,0
2026-05-12 14:09:00+05:30,23467.80078125,23469.099609375,23454.349609375,23458.650390625,0
2026-05-12 14:12:00+05:30,23460.5,23462.44921875,23448.0,23457.5,0
2026-05-12 14:15:00+05:30,23458.75,23471.849609375,23452.099609375,23468.94921875,0
2026-05-12 14:18:00+05:30,23469.849609375,23472.75,23456.400390625,23460.75,0
2026-05-12 14:21:00+05:30,23454.94921875,23470.650390625,23453.099609375,23468.650390625,0
2026-05-12 14:24:00+05:30,23470.05078125,23492.69921875,23459.25,23466.849609375,0
2026-05-12 14:27:00+05:30,23469.05078125,23473.849609375,23461.44921875,23468.599609375,0
2026-05-12 14:30:00+05:30,23469.349609375,23471.30078125,23454.849609375,23454.849609375,0
2026-05-12 14:33:00+05:30,23456.30078125,23458.599609375,23434.44921875,23450.650390625,0
2026-05-12 14:36:00+05:30,23451.650390625,23469.30078125,23447.599609375,23467.849609375,0
2026-05-12 14:39:00+05:30,23468.150390625,23470.94921875,23456.25,23468.44921875,0
2026-05-12 14:42:00+05:30,23470.099609375,23472.25,23458.900390625,23463.599609375,0
2026-05-12 14:45:00+05:30,23464.900390625,23468.849609375,23458.44921875,23460.69921875,0
2026-05-12 14:48:00+05:30,23461.05078125,23474.599609375,23451.80078125,23453.849609375,0
2026-05-12 14:51:00+05:30,23455.30078125,23461.80078125,23435.849609375,23436.19921875,0
2026-05-12 14:54:00+05:30,23437.349609375,23439.0,23418.25,23425.349609375,0
2026-05-12 14:57:00+05:30,23426.349609375,23432.099609375,23414.0,23421.25,0
2026-05-12 15:00:00+05:30,23422.5,23423.650390625,23370.80078125,23371.599609375,0
2026-05-12 15:03:00+05:30,23372.44921875,23393.69921875,23367.099609375,23385.349609375,0
2026-05-12 15:06:00+05:30,23382.5,23393.30078125,23358.25,23362.30078125,0
2026-05-12 15:09:00+05:30,23362.900390625,23375.69921875,23356.599609375,23363.94921875,0
2026-05-12 15:12:00+05:30,23364.900390625,23364.900390625,23349.099609375,23354.80078125,0
2026-05-12 15:15:00+05:30,23356.0,23381.75,23355.599609375,23373.94921875,0
2026-05-12 15:18:00+05:30,23374.44921875,23388.599609375,23368.900390625,23387.44921875,0
2026-05-12 15:21:00+05:30,23387.900390625,23389.44921875,23377.55078125,23386.150390625,0
2026-05-12 15:24:00+05:30,23387.0,23403.19921875,23383.55078125,23402.900390625,0
2026-05-12 15:27:00+05:30,23401.05078125,23434.849609375,23401.05078125,23430.55078125,0
2026-05-13 09:15:00+05:30,23365.80078125,23503.150390625,23365.80078125,23421.849609375,0
2026-05-13 09:18:00+05:30,23439.75,23440.0,23402.650390625,23415.849609375,0
2026-05-13 09:21:00+05:30,23387.150390625,23435.0,23379.80078125,23431.599609375,0
2026-05-13 09:24:00+05:30,23431.05078125,23441.150390625,23394.94921875,23395.94921875,0
2026-05-13 09:27:00+05:30,23397.400390625,23421.69921875,23367.05078125,23367.05078125,0
2026-05-13 09:30:00+05:30,23367.69921875,23387.650390625,23351.94921875,23351.94921875,0
2026-05-13 09:33:00+05:30,23352.30078125,23360.44921875,23315.69921875,23315.69921875,0
2026-05-13 09:36:00+05:30,23316.75,23317.69921875,23279.30078125,23280.30078125,0
2026-05-13 09:39:00+05:30,23279.55078125,23281.599609375,23263.05078125,23275.400390625,0
2026-05-13 09:42:00+05:30,23275.94921875,23314.19921875,23275.94921875,23308.5,0
2026-05-13 09:45:00+05:30,23308.900390625,23327.0,23291.5,23291.849609375,0
2026-05-13 09:48:00+05:30,23291.150390625,23307.19921875,23287.099609375,23306.5,0
2026-05-13 09:51:00+05:30,23306.55078125,23361.80078125,23305.19921875,23361.80078125,0
2026-05-13 09:54:00+05:30,23361.599609375,23389.69921875,23360.75,23369.0,0
2026-05-13 09:57:00+05:30,23368.44921875,23372.44921875,23344.69921875,23372.44921875,0
2026-05-13 10:00:00+05:30,23371.150390625,23390.94921875,23354.150390625,23376.599609375,0
2026-05-13 10:03:00+05:30,23376.44921875,23404.349609375,23368.44921875,23399.75,0
2026-05-13 10:06:00+05:30,23399.44921875,23426.25,23398.94921875,23410.349609375,0
2026-05-13 10:09:00+05:30,23410.0,23413.849609375,23382.900390625,23384.69921875,0
2026-05-13 10:12:00+05:30,23383.69921875,23407.900390625,23381.25,23403.05078125,0
2026-05-13 10:15:00+05:30,23403.19921875,23434.5,23398.44921875,23434.19921875,0
2026-05-13 10:18:00+05:30,23434.19921875,23452.44921875,23430.5,23452.0,0
2026-05-13 10:21:00+05:30,23451.75,23463.94921875,23440.80078125,23459.650390625,0
2026-05-13 10:24:00+05:30,23459.75,23468.099609375,23452.099609375,23468.05078125,0
2026-05-13 10:27:00+05:30,23475.05078125,23477.80078125,23452.099609375,23452.44921875,0
2026-05-13 10:30:00+05:30,23452.25,23458.099609375,23443.349609375,23451.55078125,0
2026-05-13 10:33:00+05:30,23451.55078125,23478.599609375,23450.0,23461.650390625,0
2026-05-13 10:36:00+05:30,23461.80078125,23464.150390625,23448.099609375,23448.099609375,0
2026-05-13 10:39:00+05:30,23447.650390625,23463.099609375,23423.599609375,23460.55078125,0
2026-05-13 10:42:00+05:30,23460.94921875,23466.099609375,23454.599609375,23464.0,0
2026-05-13 10:45:00+05:30,23464.05078125,23472.44921875,23460.19921875,23460.349609375,0
2026-05-13 10:48:00+05:30,23459.94921875,23463.44921875,23445.400390625,23447.25,0
2026-05-13 10:51:00+05:30,23447.0,23459.0,23437.849609375,23438.900390625,0
2026-05-13 10:54:00+05:30,23440.75,23446.30078125,23415.099609375,23416.400390625,0
2026-05-13 10:57:00+05:30,23403.650390625,23417.0,23374.80078125,23374.80078125,0
2026-05-13 11:00:00+05:30,23374.80078125,23395.55078125,23368.05078125,23395.400390625,0
2026-05-13 11:03:00+05:30,23395.349609375,23409.25,23393.55078125,23395.25,0
2026-05-13 11:06:00+05:30,23394.400390625,23398.349609375,23382.599609375,23395.0,0
2026-05-13 11:09:00+05:30,23394.599609375,23404.55078125,23393.5,23397.30078125,0
2026-05-13 11:12:00+05:30,23396.5,23405.19921875,23382.94921875,23403.94921875,0
2026-05-13 11:15:00+05:30,23403.80078125,23416.44921875,23392.849609375,23400.349609375,0
2026-05-13 11:18:00+05:30,23399.94921875,23412.05078125,23395.94921875,23409.69921875,0
2026-05-13 11:21:00+05:30,23409.55078125,23410.349609375,23392.75,23399.150390625,0
2026-05-13 11:24:00+05:30,23399.75,23416.0,23399.400390625,23402.05078125,0
2026-05-13 11:27:00+05:30,23401.849609375,23405.75,23393.0,23399.0,0
2026-05-13 11:30:00+05:30,23399.849609375,23410.80078125,23395.69921875,23403.150390625,0
2026-05-13 11:33:00+05:30,23402.19921875,23415.80078125,23397.349609375,23414.30078125,0
