,Close,High,Low,Open,Volume
2026-05-08 15:26:00+05:30,24173.94921875,24177.400390625,24171.94921875,24176.5,0
2026-05-08 15:27:00+05:30,24174.5,24178.349609375,24172.099609375,24173.44921875,0
2026-05-08 15:28:00+05:30,24175.75,24176.400390625,24170.25,24173.69921875,0
2026-05-08 15:29:00+05:30,24179.80078125,24180.650390625,24170.05078125,24175.25,0
2026-05-11 09:15:00+05:30,23943.19921875,23975.80078125,23902.650390625,23943.19921875,0
2026-05-11 09:16:00+05:30,23945.25,23950.80078125,23921.25,23943.599609375,0
2026-05-11 09:17:00+05:30,23928.05078125,23951.19921875,23922.55078125,23946.75,0
2026-05-11 09:18:00+05:30,23910.19921875,23926.05078125,23906.25,23926.05078125,0
2026-05-11 09:19:00+05:30,23918.75,23927.94921875,23904.55078125,23909.599609375,0
2026-05-11 09:20:00+05:30,23901.25,23920.05078125,23898.599609375,23919.05078125,0
2026-05-11 09:21:00+05:30,23907.599609375,23911.19921875,23896.349609375,23901.650390625,0
2026-05-11 09:22:00+05:30,23908.69921875,23916.349609375,23903.55078125,23907.650390625,0
2026-05-11 09:23:00+05:30,23918.0,23918.0,23905.599609375,23909.30078125,0
2026-05-11 09:24:00+05:30,23937.44921875,23942.599609375,23917.69921875,23917.69921875,0
2026-05-11 09:25:00+05:30,23926.5,23944.099609375,23926.099609375,23936.80078125,0
2026-05-11 09:26:00+05:30,23920.30078125,23930.55078125,23918.69921875,23926.19921875,0
2026-05-11 09:27:00+05:30,23944.599609375,23948.599609375,23920.5,23944.599609375,0
2026-05-11 09:28:00+05:30,23941.80078125,23947.55078125,23933.400390625,23941.80078125,0
2026-05-11 09:29:00+05:30,23953.25,23956.30078125,23940.150390625,23941.94921875,0
2026-05-11 09:30:00+05:30,23947.80078125,23955.849609375,23945.900390625,23952.19921875,0
2026-05-11 09:31:00+05:30,23955.849609375,23959.55078125,23946.099609375,23947.55078125,0
2026-05-11 09:32:00+05:30,23946.75,23957.25,23946.75,23956.150390625,0
2026-05-11 09:33:00+05:30,23920.400390625,23948.05078125,23917.349609375,23947.150390625,0
2026-05-11 09:34:00+05:30,23930.69921875,23937.25,23917.05078125,23918.55078125,0
2026-05-11 09:35:00+05:30,23918.75,23931.30078125,23916.099609375,23930.599609375,0
2026-05-11 09:36:00+05:30,23908.0,23919.349609375,23905.55078125,23908.0,0
2026-05-11 09:37:00+05:30,23900.94921875,23908.25,23900.44921875,23906.849609375,0
2026-05-11 09:38:00+05:30,23890.80078125,23901.44921875,23890.80078125,23900.650390625,0
2026-05-11 09:39:00+05:30,23881.80078125,23891.650390625,23875.099609375,23890.55078125,0
2026-05-11 09:40:00+05:30,23878.44921875,23882.5,23871.400390625,23881.349609375,0
2026-05-11 09:41:00+05:30,23885.44921875,23895.849609375,23878.75,23879.400390625,0
2026-05-11 09:42:00+05:30,23882.599609375,23898.150390625,23882.599609375,23885.55078125,0
2026-05-11 09:43:00+05:30,23872.05078125,23887.099609375,23867.900390625,23883.55078125,0
2026-05-11 09:44:00+05:30,23865.69921875,23873.150390625,23864.44921875,23872.44921875,0
2026-05-11 09:45:00+05:30,23866.0,23876.849609375,23864.349609375,23866.150390625,0
2026-05-11 09:46:00+05:30,23881.400390625,23881.55078125,23864.69921875,23865.25,0
2026-05-11 09:47:00+05:30,23883.94921875,23884.55078125,23876.69921875,23881.25,0
2026-05-11 09:48:00+05:30,23879.349609375,23889.849609375,23877.5,23884.349609375,0
2026-05-11 09:49:00+05:30,23885.0,23887.44921875,23874.69921875,23879.349609375,0
2026-05-11 09:50:00+05:30,23880.75,23888.05078125,23878.400390625,23885.349609375,0
2026-05-11 09:51:00+05:30,23877.849609375,23883.80078125,23876.900390625,23881.55078125,0
2026-05-11 09:52:00+05:30,23876.650390625,23879.900390625,23875.44921875,23878.150390625,0
2026-05-11 09:53:00+05:30,23884.150390625,23885.099609375,23870.5,23876.599609375,0
2026-05-11 09:54:00+05:30,23892.75,23893.5,23884.19921875,23885.05078125,0
2026-05-11 09:55:00+05:30,23876.80078125,23899.94921875,23876.69921875,23893.69921875,0
2026-05-11 09:56:00+05:30,23872.900390625,23881.94921875,23869.599609375,23876.30078125,0
2026-05-11 09:57:00+05:30,23881.0,23882.849609375,23868.19921875,23872.05078125,0
2026-05-11 09:58:00+05:30,23878.849609375,23886.400390625,23876.849609375,23881.400390625,0
2026-05-11 09:59:00+05:30,23874.25,23880.150390625,23872.849609375,23878.599609375,0
2026-05-11 10:00:00+05:30,23880.5,23881.650390625,23873.25,23874.599609375,0
2026-05-11 10:01:00+05:30,23882.400390625,23884.099609375,23877.0,23880.400390625,0
2026-05-11 10:02:00+05:30,23884.80078125,23888.30078125,23881.099609375,23882.400390625,0
2026-05-11 10:03:00+05:30,23893.30078125,23894.55078125,23883.900390625,23884.75,0
2026-05-11 10:04:00+05:30,23893.150390625,23897.400390625,23890.44921875,23893.599609375,0
2026-05-11 10:05:00+05:30,23893.19921875,23896.099609375,23887.099609375,23892.900390625,0
2026-05-11 10:06:00+05:30,23893.55078125,23895.0,23888.69921875,23893.349609375,0
2026-05-11 10:07:00+05:30,23891.599609375,23898.900390625,23891.349609375,23893.44921875,0
2026-05-11 10:08:00+05:30,23893.55078125,23900.69921875,23891.75,23891.75,0
2026-05-11 10:09:00+05:30,23899.150390625,23903.69921875,23892.650390625,23892.69921875,0
2026-05-11 10:10:00+05:30,23893.25,23902.80078125,23890.05078125,23899.599609375,0
2026-05-11 10:11:00+05:30,23893.849609375,23897.55078125,23892.94921875,23893.650390625,0
2026-05-11 10:12:00+05:30,23895.25,23896.5,23887.30078125,23893.5,0
2026-05-11 10:13:00+05:30,23898.599609375,23900.30078125,23894.30078125,23895.55078125,0
2026-05-11 10:14:00+05:30,23893.400390625,23901.19921875,23892.599609375,23898.599609375,0
2026-05-11 10:15:00+05:30,23884.0,23896.25,23882.849609375,23894.75,0
2026-05-11 10:16:00+05:30,23884.80078125,23891.900390625,23881.849609375,23883.849609375,0
2026-05-11 10:17:00+05:30,23875.599609375,23887.25,23874.0,23885.0,0
2026-05-11 10:18:00+05:30,23856.94921875,23876.94921875,23854.94921875,23875.150390625,0
2026-05-11 10:19:00+05:30,23851.25,23859.900390625,23850.55078125,23856.75,0
2026-05-11 10:20:00+05:30,23855.0,23855.599609375,23845.44921875,23850.849609375,0
2026-05-11 10:21:00+05:30,23866.349609375,23866.349609375,23853.099609375,23854.30078125,0
2026-05-11 10:22:00+05:30,23875.75,23875.94921875,23864.400390625,23865.80078125,0
2026-05-11 10:23:00+05:30,23866.80078125,23877.5,23865.80078125,23876.150390625,0
2026-05-11 10:24:00+05:30,23871.69921875,23873.849609375,23864.69921875,23867.25,0
2026-05-11 10:25:00+05:30,23867.349609375,23872.099609375,23864.30078125,23871.19921875,0
2026-05-11 10:26:00+05:30,23875.5,23877.150390625,23865.150390625,23867.349609375,0
2026-05-11 10:27:00+05:30,23869.0,23878.30078125,23868.599609375,23874.900390625,0
2026-05-11 10:28:00+05:30,23868.0,23871.75,23866.80078125,23869.0,0
2026-05-11 10:29:00+05:30,23869.19921875,23871.599609375,23866.19921875,23868.349609375,0
2026-05-11 10:30:00+05:30,23864.94921875,23872.599609375,23864.44921875,23868.44921875,0
2026-05-11 10:31:00+05:30,23863.099609375,23865.900390625,23860.150390625,23865.44921875,0
2026-05-11 10:32:00+05:30,23863.69921875,23868.25,23861.900390625,23862.849609375,0
2026-05-11 10:33:00+05:30,23866.05078125,23869.69921875,23860.75,23864.400390625,0
2026-05-11 10:34:00+05:30,23870.05078125,23874.5,23865.900390625,23866.349609375,0
2026-05-11 10:35:00+05:30,23872.25,23872.599609375,23867.75,23870.30078125,0
2026-05-11 10:36:00+05:30,23865.44921875,23874.80078125,23865.25,23872.25,0
2026-05-11 10:37:00+05:30,23858.5,23866.25,23857.0,23865.5,0
2026-05-11 10:38:00+05:30,23855.55078125,23859.94921875,23853.0,23859.0,0
2026-05-11 10:39:00+05:30,23863.150390625,23863.150390625,23847.44921875,23855.55078125,0
2026-05-11 10:40:00+05:30,23862.75,23863.94921875,23857.099609375,23862.650390625,0
2026-05-11 10:41:00+05:30,23863.44921875,23865.150390625,23859.900390625,23862.650390625,0
2026-05-11 10:42:00+05:30,23855.94921875,23864.75,23854.0,23863.69921875,0
2026-05-11 10:43:00+05:30,23857.150390625,23857.849609375,23851.599609375,23856.30078125,0
2026-05-11 10:44:00+05:30,23860.099609375,23860.900390625,23856.599609375,23857.650390625,0
2026-05-11 10:45:00+05:30,23853.80078125,23861.25,23852.55078125,23859.94921875,0
2026-05-11 10:46:00+05:30,23859.75,23863.349609375,23851.900390625,23853.75,0
2026-05-11 10:47:00+05:30,23857.80078125,23863.0,23857.55078125,23859.94921875,0
2026-05-11 10:48:00+05:30,23852.349609375,23859.5,23850.849609375,23858.0,0
2026-05-11 10:49:00+05:30,23860.400390625,23863.0,23851.599609375,23852.150390625,0
2026-05-11 10:50:00+05:30,23866.80078125,23867.25,23859.19921875,23860.150390625,0
2026-05-11 10:51:00+05:30,23864.650390625,23868.94921875,23864.650390625,23867.150390625,0
2026-05-11 10:52:00+05:30,23868.19921875,23871.19921875,23862.400390625,23864.400390625,0
2026-05-11 10:53:00+05:30,23878.099609375,23878.849609375,23865.150390625,23868.5,0
2026-05-11 10:54:00+05:30,23889.849609375,23890.650390625,23876.599609375,23877.19921875,0
2026-05-11 10:55:00+05:30,23886.69921875,23892.19921875,23883.30078125,23890.099609375,0
2026-05-11 10:56:00+05:30,23884.55078125,23888.849609375,23882.099609375,23887.0,0
2026-05-11 10:57:00+05:30,23885.69921875,23890.44921875,23884.55078125,23885.05078125,0
2026-05-11 10:58:00+05:30,23889.75,23892.5,23885.5,23886.0,0
2026-05-11 10:59:00+05:30,23886.94921875,23891.400390625,23886.05078125,23889.80078125,0
2026-05-11 11:00:00+05:30,23889.099609375,23891.150390625,23884.75,23887.0,0
2026-05-11 11:01:00+05:30,23890.599609375,23891.69921875,23887.30078125,23888.849609375,0
2026-05-11 11:02:00+05:30,23881.5,23894.30078125,23881.099609375,23890.599609375,0
2026-05-11 11:03:00+05:30,23889.849609375,23890.599609375,23878.55078125,23881.30078125,0
2026-05-11 11:04:00+05:30,23896.55078125,23897.150390625,23889.44921875,23889.69921875,0
2026-05-11 11:05:00+05:30,23899.650390625,23900.80078125,23895.80078125,23895.80078125,0
2026-05-11 11:06:00+05:30,23902.599609375,23904.30078125,23898.94921875,23899.30078125,0
2026-05-11 11:07:00+05:30,23902.0,23907.30078125,23901.650390625,23902.19921875,0
2026-05-11 11:08:00+05:30,23897.849609375,23903.099609375,23893.349609375,23901.55078125,0
2026-05-11 11:09:00+05:30,23903.25,23904.400390625,23897.650390625,23897.650390625,0
2026-05-11 11:10:00+05:30,23908.44921875,23909.94921875,23902.900390625,23902.900390625,0
2026-05-11 11:11:00+05:30,23918.19921875,23918.19921875,23907.5,23907.75,0
2026-05-11 11:12:00+05:30,23915.75,23922.55078125,23914.05078125,23918.0,0
2026-05-11 11:13:00+05:30,23914.900390625,23918.25,23911.19921875,23915.400390625,0
2026-05-11 11:14:00+05:30,23914.599609375,23917.94921875,23911.599609375,23914.80078125,0
2026-05-11 11:15:00+05:30,23916.44921875,23920.150390625,23914.599609375,23914.599609375,0
2026-05-11 11:16:00+05:30,23916.400390625,23917.849609375,23914.19921875,23916.44921875,0
2026-05-11 11:17:00+05:30,23913.94921875,23921.69921875,23913.94921875,23916.80078125,0
2026-05-11 11:18:00+05:30,23912.69921875,23918.55078125,23912.599609375,23914.599609375,0
2026-05-11 11:19:00+05:30,23918.30078125,23918.94921875,23910.400390625,23912.900390625,0
2026-05-11 11:20:00+05:30,23935.75,23936.900390625,23918.19921875,23918.650390625,0
2026-05-11 11:21:00+05:30,23935.150390625,23942.94921875,23934.25,23935.900390625,0
2026-05-11 11:22:00+05:30,23935.69921875,23936.75,23930.25,23934.94921875,0
2026-05-11 11:23:00+05:30,23935.44921875,23937.099609375,23932.5,23935.80078125,0
2026-05-11 11:24:00+05:30,23926.19921875,23936.25,23925.900390625,23935.099609375,0
2026-05-11 11:25:00+05:30,23928.44921875,23931.69921875,23926.19921875,23926.19921875,0
2026-05-11 11:26:00+05:30,23922.75,23934.94921875,23922.099609375,23929.0,0
2026-05-11 11:27:00+05:30,23919.19921875,23925.150390625,23917.150390625,23922.849609375,0
2026-05-11 11:28:00+05:30,23921.150390625,23921.19921875,23913.44921875,23919.400390625,0
2026-05-11 11:29:00+05:30,23927.80078125,23931.400390625,23919.5,23920.55078125,0
2026-05-11 11:30:00+05:30,23916.69921875,23930.150390625,23916.349609375,23928.19921875,0
2026-05-11 11:31:00+05:30,23921.900390625,23922.55078125,23907.25,23916.19921875,0
2026-05-11 11:32:00+05:30,23921.0,23930.849609375,23920.099609375,23920.849609375,0
2026-05-11 11:33:00+05:30,23918.44921875,23922.19921875,23918.05078125,23920.55078125,0
2026-05-11 11:34:00+05:30,23924.599609375,23925.150390625,23916.400390625,23918.69921875,0
2026-05-11 11:35:00+05:30,23929.75,23930.19921875,23921.650390625,23925.099609375,0
2026-05-11 11:36:00+05:30,23927.400390625,23932.19921875,23925.25,23929.25,0
2026-05-11 11:37:00+05:30,23925.650390625,23933.44921875,23924.0,23926.900390625,0
2026-05-11 11:38:00+05:30,23918.80078125,23926.80078125,23916.94921875,23925.599609375,0
2026-05-11 11:39:00+05:30,23936.099609375,23936.099609375,23918.55078125,23919.30078125,0
2026-05-11 11:40:00+05:30,23938.25,23939.5,23932.900390625,23936.05078125,0
2026-05-11 11:41:00+05:30,23947.75,23949.19921875,23937.55078125,23937.94921875,0
2026-05-11 11:42:00+05:30,23950.5,23951.05078125,23945.75,23948.30078125,0
2026-05-11 11:43:00+05:30,23951.099609375,23951.25,23946.94921875,23950.650390625,0
2026-05-11 11:44:00+05:30,23949.400390625,23952.69921875,23947.05078125,23951.0,0
2026-05-11 11:45:00+05:30,23952.650390625,23956.900390625,23948.150390625,23949.55078125,0
2026-05-11 11:46:00+05:30,23938.80078125,23953.400390625,23937.80078125,23952.55078125,0
2026-05-11 11:47:00+05:30,23931.19921875,23940.80078125,23927.55078125,23938.44921875,0
2026-05-11 11:48:00+05:30,23925.400390625,23933.900390625,23924.900390625,23930.19921875,0
2026-05-11 11:49:00+05:30,23921.25,23927.150390625,23920.349609375,23925.80078125,0
2026-05-11 11:50:00+05:30,23926.80078125,23927.80078125,23921.849609375,23922.099609375,0
2026-05-11 11:51:00+05:30,23927.0,23928.94921875,23921.400390625,23927.30078125,0
2026-05-11 11:52:00+05:30,23930.150390625,23932.25,23923.900390625,23926.80078125,0
2026-05-11 11:53:00+05:30,23937.25,23939.349609375,23930.400390625,23930.400390625,0
2026-05-11 11:54:00+05:30,23937.75,23941.0,23934.75,23936.80078125,0
2026-05-11 11:55:00+05:30,23933.75,23939.0,23933.05078125,23937.69921875,0
2026-05-11 11:56:00+05:30,23930.900390625,23935.900390625,23930.099609375,23934.0,0
2026-05-11 11:57:00+05:30,23925.30078125,23932.94921875,23925.30078125,23930.349609375,0
2026-05-11 11:58:00+05:30,23926.900390625,23927.150390625,23923.650390625,23925.55078125,0
2026-05-11 11:59:00+05:30,23930.900390625,23931.80078125,23926.80078125,23927.25,0
2026-05-11 12:00:00+05:30,23931.30078125,23934.69921875,23928.599609375,23931.25,0
2026-05-11 12:01:00+05:30,23926.05078125,23931.25,23926.0,23931.0,0
2026-05-11 12:02:00+05:30,23931.19921875,23932.44921875,23924.55078125,23925.69921875,0
2026-05-11 12:03:00+05:30,23933.19921875,23937.80078125,23929.69921875,23931.0,0
2026-05-11 12:04:00+05:30,23923.69921875,23936.0,23922.5,23933.5,0
2026-05-11 12:05:00+05:30,23928.5,23929.25,23920.30078125,23923.69921875,0
2026-05-11 12:06:00+05:30,23926.849609375,23933.900390625,23926.599609375,23928.75,0
2026-05-11 12:07:00+05:30,23931.599609375,23934.19921875,23926.099609375,23926.849609375,0
2026-05-11 12:08:00+05:30,23938.650390625,23939.5,23932.349609375,23933.44921875,0
2026-05-11 12:09:00+05:30,23939.30078125,23943.94921875,23936.650390625,23937.55078125,0
2026-05-11 12:10:00+05:30,23940.75,23942.400390625,23933.05078125,23939.44921875,0
2026-05-11 12:11:00+05:30,23933.30078125,23941.44921875,23932.55078125,23940.80078125,0
2026-05-11 12:12:00+05:30,23931.25,23935.599609375,23930.400390625,23933.849609375,0
2026-05-11 12:13:00+05:30,23937.5,23937.5,23930.94921875,23930.94921875,0
2026-05-11 12:14:00+05:30,23935.55078125,23940.19921875,23933.05078125,23937.30078125,0
2026-05-11 12:15:00+05:30,23935.05078125,23940.05078125,23934.099609375,23935.19921875,0
2026-05-11 12:16:00+05:30,23929.0,23936.30078125,23928.599609375,23936.0,0
2026-05-11 12:17:00+05:30,23931.30078125,23934.19921875,23926.650390625,23929.099609375,0
2026-05-11 12:18:00+05:30,23934.69921875,23936.80078125,23930.80078125,23931.400390625,0
2026-05-11 12:19:00+05:30,23938.0,23942.55078125,23934.55078125,23934.80078125,0
2026-05-11 12:20:00+05:30,23931.650390625,23940.5,23930.599609375,23938.19921875,0
2026-05-11 12:21:00+05:30,23931.099609375,23935.44921875,23930.150390625,23931.80078125,0
2026-05-11 12:22:00+05:30,23936.599609375,23936.599609375,23928.849609375,23931.05078125,0
2026-05-11 12:23:00+05:30,23939.30078125,23941.0,23935.55078125,23936.75,0
2026-05-11 12:24:00+05:30,23942.5,23943.94921875,23938.849609375,23939.849609375,0
2026-05-11 12:25:00+05:30,23941.25,23945.05078125,23937.69921875,23942.19921875,0
2026-05-11 12:26:00+05:30,23938.0,23944.150390625,23936.19921875,23941.25,0
2026-05-11 12:27:00+05:30,23935.599609375,23939.599609375,23933.75,23937.599609375,0
2026-05-11 12:28:00+05:30,23931.900390625,23937.400390625,23929.849609375,23935.5,0
2026-05-11 12:29:00+05:30,23929.05078125,23934.400390625,23928.05078125,23931.75,0
2026-05-11 12:30:00+05:30,23925.75,23930.19921875,23924.25,23928.900390625,0
2026-05-11 12:31:00+05:30,23915.0,23927.349609375,23914.44921875,23926.05078125,0
2026-05-11 12:32:00+05:30,23909.30078125,23919.44921875,23908.44921875,23915.349609375,0
2026-05-11 12:33:00+05:30,23922.0,23922.0,23908.75,23908.900390625,0
2026-05-11 12:34:00+05:30,23924.30078125,23927.349609375,23920.150390625,23921.0,0
2026-05-11 12:35:00+05:30,23928.099609375,23930.69921875,23924.25,23924.69921875,0
2026-05-11 12:36:00+05:30,23925.400390625,23933.900390625,23924.5,23925.400390625,0
2026-05-11 12:37:00+05:30,23918.55078125,23928.849609375,23918.150390625,23925.150390625,0
2026-05-11 12:38:00+05:30,23904.0,23919.75,23902.69921875,23917.94921875,0
2026-05-11 12:39:00+05:30,23913.099609375,23913.69921875,23902.44921875,23904.69921875,0
2026-05-11 12:40:00+05:30,23919.900390625,23921.849609375,23913.69921875,23913.80078125,0
2026-05-11 12:41:00+05:30,23923.900390625,23927.55078125,23921.44921875,23921.650390625,0
2026-05-11 12:42:00+05:30,23940.80078125,23943.30078125,23923.650390625,23924.05078125,0
2026-05-11 12:43:00+05:30,23948.0,23949.80078125,23940.94921875,23948.0,0
2026-05-11 12:44:00+05:30,23950.349609375,23954.94921875,23947.400390625,23947.400390625,0
2026-05-11 12:45:00+05:30,23948.650390625,23954.650390625,23947.30078125,23949.69921875,0
2026-05-11 12:46:00+05:30,23947.099609375,23950.75,23946.150390625,23948.69921875,0
2026-05-11 12:47:00+05:30,23941.849609375,23949.150390625,23940.349609375,23947.19921875,0
2026-05-11 12:48:00+05:30,23942.0,23946.19921875,23940.75,23941.69921875,0
2026-05-11 12:49:00+05:30,23940.900390625,23942.80078125,23936.55078125,23942.099609375,0
2026-05-11 12:50:00+05:30,23943.650390625,23945.55078125,23940.05078125,23940.94921875,0
2026-05-11 12:51:00+05:30,23942.94921875,23945.05078125,23940.19921875,23943.69921875,0
2026-05-11 12:52:00+05:30,23948.80078125,23950.75,23942.650390625,23943.05078125,0
2026-05-11 12:53:00+05:30,23941.599609375,23951.900390625,23940.80078125,23948.599609375,0
2026-05-11 12:54:00+05:30,23938.30078125,23942.599609375,23932.0,23941.80078125,0
2026-05-11 12:55:00+05:30,23942.599609375,23945.05078125,23937.400390625,23938.25,0
2026-05-11 12:56:00+05:30,23945.5,23945.69921875,23941.30078125,23943.19921875,0
2026-05-11 12:57:00+05:30,23944.5,23951.75,23943.55078125,23944.5,0
2026-05-11 12:58:00+05:30,23945.94921875,23949.099609375,23942.55078125,23943.94921875,0
2026-05-11 12:59:00+05:30,23945.55078125,23948.94921875,23944.349609375,23945.19921875,0
2026-05-11 13:00:00+05:30,23938.650390625,23946.19921875,23938.05078125,23945.400390625,0
2026-05-11 13:01:00+05:30,23940.5,23943.30078125,23932.099609375,23939.099609375,0
2026-05-11 13:02:00+05:30,23932.849609375,23941.849609375,23931.44921875,23941.0,0
2026-05-11 13:03:00+05:30,23918.650390625,23937.55078125,23918.30078125,23932.75,0
2026-05-11 13:04:00+05:30,23918.69921875,23924.75,23918.349609375,23918.349609375,0
2026-05-11 13:05:00+05:30,23910.900390625,23923.0,23910.900390625,23918.55078125,0
2026-05-11 13:06:00+05:30,23908.19921875,23913.5,23905.05078125,23910.5,0
2026-05-11 13:07:00+05:30,23921.849609375,23926.30078125,23906.94921875,23907.75,0
2026-05-11 13:08:00+05:30,23926.44921875,23928.400390625,23919.19921875,23922.19921875,0
2026-05-11 13:09:00+05:30,23939.150390625,23939.19921875,23926.099609375,23926.55078125,0
2026-05-11 13:10:00+05:30,23940.55078125,23944.94921875,23939.150390625,23939.19921875,0
2026-05-11 13:11:00+05:30,23934.349609375,23941.400390625,23932.5,23940.25,0
2026-05-11 13:12:00+05:30,23933.650390625,23942.55078125,23933.650390625,23934.05078125,0
2026-05-11 13:13:00+05:30,23939.55078125,23943.19921875,23933.55078125,23933.55078125,0
2026-05-11 13:14:00+05:30,23949.80078125,23949.80078125,23938.5,23938.69921875,0
2026-05-11 13:15:00+05:30,23947.94921875,23950.900390625,23945.30078125,23949.900390625,0
2026-05-11 13:16:00+05:30,23944.0,23948.94921875,23943.650390625,23947.5,0
2026-05-11 13:17:00+05:30,23941.349609375,23944.849609375,23940.5,23943.05078125,0
2026-05-11 13:18:00+05:30,23945.150390625,23945.80078125,23937.900390625,23941.19921875,0
2026-05-11 13:19:00+05:30,23934.94921875,23945.150390625,23934.5,23944.599609375,0
2026-05-11 13:20:00+05:30,23940.5,23940.94921875,23935.349609375,23935.349609375,0
2026-05-11 13:21:00+05:30,23945.349609375,23945.400390625,23939.80078125,23939.80078125,0
2026-05-11 13:22:00+05:30,23946.349609375,23950.05078125,23944.5,23944.849609375,0
2026-05-11 13:23:00+05:30,23944.30078125,23947.849609375,23942.5,23946.650390625,0
2026-05-11 13:24:00+05:30,23949.5,23950.69921875,23944.80078125,23945.80078125,0
2026-05-11 13:25:00+05:30,23951.30078125,23952.5,23948.05078125,23950.650390625,0
2026-05-11 13:26:00+05:30,23950.80078125,23953.30078125,23948.19921875,23951.25,0
2026-05-11 13:27:00+05:30,23947.849609375,23952.05078125,23946.150390625,23951.099609375,0
2026-05-11 13:28:00+05:30,23942.05078125,23948.69921875,23940.849609375,23948.400390625,0
2026-05-11 13:29:00+05:30,23946.349609375,23948.150390625,23940.400390625,23941.849609375,0
2026-05-11 13:30:00+05:30,23944.400390625,23951.19921875,23944.150390625,23946.099609375,0
2026-05-11 13:31:00+05:30,23950.19921875,23951.75,23943.349609375,23944.599609375,0
2026-05-11 13:32:00+05:30,23949.44921875,23955.150390625,23948.44921875,23950.599609375,0
2026-05-11 13:33:00+05:30,23947.55078125,23951.25,23947.349609375,23949.80078125,0
2026-05-11 13:34:00+05:30,23950.69921875,23951.30078125,23945.55078125,23948.05078125,0
2026-05-11 13:35:00+05:30,23971.94921875,23972.400390625,23949.80078125,23950.599609375,0
2026-05-11 13:36:00+05:30,23975.44921875,23986.849609375,23970.55078125,23971.849609375,0
2026-05-11 13:37:00+05:30,23965.099609375,23977.650390625,23963.849609375,23975.349609375,0
2026-05-11 13:38:00+05:30,23962.349609375,23965.849609375,23954.849609375,23964.75,0
2026-05-11 13:39:00+05:30,23952.099609375,23965.55078125,23952.099609375,23962.25,0
2026-05-11 13:40:00+05:30,23957.150390625,23957.849609375,23946.349609375,23952.05078125,0
2026-05-11 13:41:00+05:30,23961.650390625,23962.69921875,23954.400390625,23956.650390625,0
2026-05-11 13:42:00+05:30,23971.849609375,23973.05078125,23961.599609375,23961.69921875,0
2026-05-11 13:43:00+05:30,23965.94921875,23973.75,23965.349609375,23972.25,0
2026-05-11 13:44:00+05:30,23965.44921875,23971.69921875,23964.75,23965.80078125,0
2026-05-11 13:45:00+05:30,23978.849609375,23981.0,23965.69921875,23966.55078125,0
2026-05-11 13:46:00+05:30,23986.19921875,23986.30078125,23978.44921875,23979.099609375,0
2026-05-11 13:47:00+05:30,23980.05078125,23987.55078125,23979.5,23986.099609375,0
2026-05-11 13:48:00+05:30,23981.0,23986.349609375,23980.05078125,23980.75,0
2026-05-11 13:49:00+05:30,23979.80078125,23982.69921875,23977.099609375,23981.19921875,0
2026-05-11 13:50:00+05:30,23977.55078125,23983.44921875,23977.05078125,23978.849609375,0
2026-05-11 13:51:00+05:30,23980.75,23981.75,23975.75,23977.75,0
2026-05-11 13:52:00+05:30,23979.05078125,23983.25,23978.44921875,23981.5,0
2026-05-11 13:53:00+05:30,23984.94921875,23985.900390625,23976.19921875,23979.0,0
2026-05-11 13:54:00+05:30,23993.94921875,23996.599609375,23985.150390625,23985.150390625,0
2026-05-11 13:55:00+05:30,23987.55078125,23997.0,23986.30078125,23994.30078125,0
2026-05-11 13:56:00+05:30,23986.25,23989.30078125,23982.099609375,23987.69921875,0
2026-05-11 13:57:00+05:30,23978.599609375,23988.75,23977.0,23986.349609375,0
2026-05-11 13:58:00+05:30,23970.94921875,23979.75,23968.400390625,23978.849609375,0
2026-05-11 13:59:00+05:30,23966.44921875,23973.25,23966.25,23971.30078125,0
2026-05-11 14:00:00+05:30,23971.0,23971.900390625,23957.94921875,23966.44921875,0
2026-05-11 14:01:00+05:30,23965.900390625,23973.25,23965.849609375,23970.44921875,0
2026-05-11 14:02:00+05:30,23965.75,23967.849609375,23961.94921875,23966.30078125,0
2026-05-11 14:03:00+05:30,23967.349609375,23970.25,23964.900390625,23965.19921875,0
2026-05-11 14:04:00+05:30,23963.55078125,23969.44921875,23961.75,23967.650390625,0
2026-05-11 14:05:00+05:30,23969.75,23970.19921875,23963.05078125,23963.349609375,0
2026-05-11 14:06:00+05:30,23964.55078125,23971.099609375,23963.94921875,23964.55078125,0
2026-05-11 14:07:00+05:30,23970.75,23971.849609375,23963.900390625,23964.25,0
2026-05-11 14:08:00+05:30,23965.19921875,23973.5,23963.849609375,23965.19921875,0
2026-05-11 14:09:00+05:30,23958.94921875,23970.099609375,23958.05078125,23965.0,0
2026-05-11 14:10:00+05:30,23962.69921875,23967.150390625,23958.94921875,23958.94921875,0
2026-05-11 14:11:00+05:30,23957.94921875,23965.599609375,23957.5,23962.75,0
2026-05-11 14:12:00+05:30,23956.849609375,23961.25,23955.849609375,23958.599609375,0
2026-05-11 14:13:00+05:30,23952.0,23958.44921875,23951.19921875,23956.80078125,0
2026-05-11 14:14:00+05:30,23946.30078125,23952.80078125,23943.099609375,23952.69921875,0
2026-05-11 14:15:00+05:30,23949.94921875,23954.099609375,23945.25,23945.25,0
2026-05-11 14:16:00+05:30,23937.650390625,23950.650390625,23937.0,23949.599609375,0
2026-05-11 14:17:00+05:30,23941.349609375,23944.0,23933.94921875,23937.80078125,0
2026-05-11 14:18:00+05:30,23945.44921875,23951.400390625,23940.349609375,23941.05078125,0
